level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
10,23_12,0.04419379826620073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0253498260091,0.04419379826620073,10.0,2000,179.42561982717172
11,23_13,0.05678728279246353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.05678728279246353,10.0,2000,179.42561982717172
12,23_14,0.04943490555996895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.04943490555996895,10.0,2000,179.42561982717172
13,23_24,0.05262841110205007,0.0,-3.1,-0.115788523330615,-0.2992118952833847,0.0,0.0,0.0,130.9746501739909,0.05262841110205007,10.0,2000,179.42561982717172
14,23_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0,10.0,2000,179.42561982717172
15,24_16,0.04680656509858117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.04680656509858117,10.0,2000,179.42561982717172
16,24_23,0.05262841110205006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.05262841110205006,10.0,2000,179.42561982717172
17,3_13,0.02357165583650145,24.83578661305588,-0.1553455724585883,-0.1070714967509504,0.0,0.01224889239170537,0.1583045237053837,0.0,26.06421338694411,0.02357165583650145,0.0667,2000,179.42561982717172
18,3_16,0.05194534918450366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05194534918450366,10.0,2000,179.42561982717172
19,3_23,0.0733015898484361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.0733015898484361,10.0,2000,179.42561982717172
20,3_24,0.03072209886314222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03072209886314222,10.0,2000,179.42561982717172
21,8_24,0.03738878301707427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.03738878301707427,10.0,2000,179.42561982717172
22,9_13,0.024547541310566,33.99867775053231,-0.1645982951567349,-0.1073642623931698,0.0,0.01676798692607614,0.2228394953945598,0.0,36.00132224946769,0.024547541310566,0.05,2000,179.42561982717172
