level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
6,14_16,0.2388066927794963,0.0,-3.1,-0.1716420078338489,0.9044950972453899,0.0,0.0,0.0,762.7131884290515,0.2388066927794963,10.0,6000,2569.5410672729777
7,14_23,0.4132064891819123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.4132064891819123,10.0,6000,2569.5410672729777
8,16_24,0.2372972641178181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.2372972641178181,10.0,6000,2569.5410672729777
9,1_24,0.05848409205498563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05848409205498563,10.0,6000,2569.5410672729777
10,23_12,0.2136198177190539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.3811916319617,0.2136198177190539,10.0,6000,2569.5410672729777
11,23_13,0.4164277993951497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.4164277993951497,10.0,6000,2569.5410672729777
12,23_14,0.4132064891819123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.4132064891819123,10.0,6000,2569.5410672729777
13,23_24,0.4116970605202342,0.0,-3.1,-0.2235091181560703,-1.471044521415893,0.0,0.0,0.0,2330.618808368038,0.4116970605202342,10.0,6000,2569.5410672729777
14,23_9,0.2252865921699118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.2252865921699118,10.0,6000,2569.5410672729777
15,24_16,0.2372972641178181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.2372972641178181,10.0,6000,2569.5410672729777
16,24_23,0.4116970605202341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.4116970605202341,10.0,6000,2569.5410672729777
17,3_13,0.0270631971056787,283.7525531061219,-1.034042096122272,-0.1081189591317036,0.0,0.1399454159845873,4.36024235731271,0.0,716.2474468938781,0.0270631971056787,0.0667,6000,2569.5410672729777
18,3_16,0.05807050903057304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05807050903057304,10.0,6000,2569.5410672729777
19,3_23,0.4339721963785226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.4339721963785226,10.0,6000,2569.5410672729777
20,3_24,0.03581738573833655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03581738573833655,10.0,6000,2569.5410672729777
21,8_24,0.0424840698922686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0424840698922686,10.0,6000,2569.5410672729777
22,9_13,0.02836249525636112,284.2254632357206,-1.032106165326787,-0.1085087485769083,0.0,0.1401786530218775,4.375262847978628,0.0,715.7745367642794,0.02836249525636112,0.05,6000,2569.5410672729777
0,12_16,0.0,2305.791918306372,0.0,0.0,0.0,0.2170359312617696,54.15089099421083,2.408983235464681,0.0,0.0,0.0333,7000,2487.810307940624
1,12_24,0.0,689.2331307307852,0.0,0.0,0.0,0.4232265174343842,58.0451584563048,2.097092928140347,0.0,0.0,0.05,7000,2487.810307940624
2,13_16,0.04091118794031229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.04091118794031229,10.0,7000,2487.810307940624
3,13_23,0.4043966493926589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.4043966493926589,10.0,7000,2487.810307940624
4,13_24,0.01832069749708911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01832069749708911,10.0,7000,2487.810307940624
5,14_12,0.0240386194127271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.791918306372,0.0240386194127271,10.0,7000,2487.810307940624
6,14_16,0.2266070115863085,0.0,-3.1,-0.1679821034758925,1.032425613278893,0.0,0.0,0.0,694.2080816936278,0.2266070115863085,10.0,7000,2487.810307940624
7,14_23,0.4010859832524893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.4010859832524893,10.0,7000,2487.810307940624
8,16_24,0.2250559357398236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.2250559357398236,10.0,7000,2487.810307940624
9,1_24,0.05853180079710175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05853180079710175,10.0,7000,2487.810307940624
10,23_12,0.2136020603637611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.2331307307852,0.2136020603637611,10.0,7000,2487.810307940624
11,23_13,0.4043966493926589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.4043966493926589,10.0,7000,2487.810307940624
12,23_14,0.4010859832524893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.4010859832524893,10.0,7000,2487.810307940624
13,23_24,0.3995349074060044,0.0,-3.1,-0.2198604722218013,-1.429615623898669,0.0,0.0,0.0,2310.766869269215,0.3995349074060044,10.0,7000,2487.810307940624
14,23_9,0.225268834814619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.225268834814619,10.0,7000,2487.810307940624
15,24_16,0.2250559357398236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.2250559357398236,10.0,7000,2487.810307940624
16,24_23,0.3995349074060044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.3995349074060044,10.0,7000,2487.810307940624
17,3_13,0.02706319710564722,283.7525531079122,-1.034042096113453,-0.1081189591316942,0.0,0.1399454159854703,4.360242357369496,0.0,716.2474468920877,0.02706319710564722,0.0667,7000,2487.810307940624
